op	Tax
operon100_21484	Listeria_monocytogenes
operon100_21485	Listeria_monocytogenes
operon100_21486	Mahella_australiensis
operon100_21487	Mahella_australiensis
operon100_21488	Marinobacter_aquaeolei
operon100_21489	Marinobacter_lipolyticus
operon100_21490	Methylobacterium_sp
operon100_21491	Methyloversatilis_universalis
operon100_21492	Microbacterium_sp
operon100_21493	Moraxella_catarrhalis
operon100_21494	Moraxella_osloensis
operon100_21495	Mycobacterium_tuberculosis
operon100_21496	Mycobacterium_tuberculosis
operon100_21497	Mycobacterium_tuberculosis
operon100_21498	Mycobacterium_bovis
operon100_21499	Mycobacterium_tuberculosis
operon100_21500	Methylobacterium_aquaticum
operon100_21501	Methylobacterium_sp
operon100_21502	Mycobacterium_tuberculosis
operon100_21503	Mycobacterium_arupense
operon100_21504	Lactobacillus_salivarius
operon100_21505	Lactobacillus_salivarius
operon100_21506	Lactobacillus_salivarius
operon100_21507	Lactobacillus_delbrueckii
operon100_21508	Lactobacillus_paracasei
operon100_21509	Mycobacterium_tuberculosis
operon100_21510	Mycobacterium_sp
operon100_21511	Lactobacillus_plantarum
operon100_21512	Lactobacillus_plantarum
operon100_21513	Methylibium_sp
operon100_21514	Klebsiella_oxytoca
operon100_21515	Klebsiella_oxytoca
operon100_21516	Klebsiella_oxytoca
operon100_21517	Klebsiella_oxytoca
operon100_21518	Klebsiella_pneumoniae
operon100_21519	Janthinobacterium_sp
operon100_21520	Klebsiella_pneumoniae
operon100_21521	Klebsiella_pneumoniae
operon100_21522	Klebsiella_oxytoca
operon100_21523	Micromonospora_sp
operon100_21524	Mycobacterium_abscessus
operon100_21525	Methylobacterium_sp
operon100_21526	Marinomonas_mediterranea
operon100_21527	Mesorhizobium_sp
operon100_21528	Lacimicrobium_alkaliphilum
operon100_21529	Klebsiella_oxytoca
operon100_21530	Microcystis_aeruginosa
operon100_21531	Micromonospora_sp
operon100_21532	Micavibrio_aeruginosavorus
operon100_21533	Lacinutrix_sp
operon100_21534	Thermoanaerobacter_sp
operon100_21535	Thiothrix_nivea
operon100_21536	Treponema_succinifaciens
operon100_21537	Trueperella_bernardiae
operon100_21538	
operon100_21539	Streptococcus_pneumoniae
operon100_21540	Streptococcus_sp
operon100_21541	Streptomyces_albus
operon100_21542	Thermacetogenium_phaeum
operon100_21543	Streptococcus_pneumoniae
operon100_21544	Streptococcus_pneumoniae
operon100_21545	Streptococcus_pneumoniae
operon100_21546	Streptococcus_pneumoniae
operon100_21547	Streptococcus_pneumoniae
operon100_21548	Streptomyces_nodosus
operon100_21549	Streptomyces_sp
operon100_21550	Streptomyces_sp
operon100_21551	Synechococcus_sp
operon100_21552	Streptococcus_pneumoniae
operon100_21553	Lysinibacillus_sphaericus
operon100_21554	Mannheimia_varigena
operon100_21555	Listeria_monocytogenes
operon100_21556	Lysinibacillus_sphaericus
operon100_21557	Lactobacillus_fermentum
operon100_21558	Lysinibacillus_sp
operon100_21559	Lactobacillus_salivarius
operon100_21560	Lactococcus_lactis
operon100_21561	Streptococcus_suis
operon100_21562	Streptococcus_suis
operon100_21563	Streptococcus_vestibularis
operon100_21564	Streptococcus_suis
operon100_21565	Legionella_oakridgensis
operon100_21566	Lactobacillus_salivarius
operon100_21567	Listeria_monocytogenes
operon100_21568	Streptococcus_suis
operon100_21569	Lentibacillus_amyloliquefaciens
operon100_21570	Haemophilus_influenzae
operon100_21571	Raoultella_planticola
operon100_21572	Rahnella_aquatilis
operon100_21573	Protochlamydia_naegleriophila
operon100_21574	Pseudoalteromonas_sp
operon100_21575	Rhodococcus_sp
operon100_21576	Roseburia_hominis
operon100_21577	Psychrobacter_sp
operon100_21578	Psychromonas_ingrahamii
operon100_21579	Pseudoalteromonas_sp
operon100_21580	Propionibacterium_acnes
operon100_21581	Propionibacterium_acnes
operon100_21582	Pseudomonas_fluorescens
operon100_21583	Prevotella_denticola
operon100_21584	Propionibacterium_acidifaciens
operon100_21585	Rhodococcus_erythropolis
operon100_21586	Nostoc_sp
operon100_21587	Pseudomonas_synxantha
operon100_21588	Pseudomonas_syringae
operon100_21589	Pseudomonas_stutzeri
operon100_21590	Neisseria_meningitidis
operon100_21591	Paenibacillus_polymyxa
operon100_21592	Oscillatoria_acuminata
operon100_21593	Nocardia_nova
operon100_21594	Pseudonocardia_sp
operon100_21595	Rhizobium_sp
operon100_21596	Pseudomonas_stutzeri
operon100_21597	Pseudomonas_syringae
operon100_21598	Pseudomonas_sp
operon100_21599	Pseudomonas_sp
operon100_21600	Pseudomonas_sp
operon100_21601	Pseudomonas_fluorescens
operon100_21602	Klebsiella_pneumoniae
operon100_21603	Klebsiella_pneumoniae
operon100_21604	Klebsiella_pneumoniae
operon100_21605	Klebsiella_pneumoniae
operon100_21606	Klebsiella_pneumoniae
operon100_21607	Klebsiella_pneumoniae
operon100_21608	Klebsiella_pneumoniae
operon100_21609	Klebsiella_pneumoniae
operon100_21610	Kluyvera_intermedia
operon100_21611	Klebsiella_pneumoniae
operon100_21612	Geobacillus_thermoglucosidasius
operon100_21613	Haemophilus_parasuis
operon100_21614	Geobacillus_sp
operon100_21615	
operon100_21616	Haemophilus_influenzae
operon100_21617	Halomonas_huangheensis
operon100_21618	Halothermothrix_orenii
operon100_21619	Herbaspirillum_seropedicae
operon100_21620	Herbaspirillum_seropedicae
operon100_21621	Hymenobacter_sp
operon100_21622	Klebsiella_pneumoniae
operon100_21623	Pseudomonas_aeruginosa
operon100_21624	Pseudomonas_amygdali
operon100_21625	Mycobacterium_tuberculosis
operon100_21626	Pseudomonas_aeruginosa
operon100_21627	Pseudomonas_resinovorans
operon100_21628	Pseudomonas_putida
operon100_21629	Pseudomonas_aeruginosa
operon100_21630	Klebsiella_pneumoniae
operon100_21631	Klebsiella_pneumoniae
operon100_21632	Klebsiella_pneumoniae
operon100_21633	Klebsiella_pneumoniae
operon100_21634	Klebsiella_pneumoniae
operon100_21635	Klebsiella_pneumoniae
operon100_21636	Klebsiella_pneumoniae
operon100_21637	Klebsiella_pneumoniae
operon100_21638	Klebsiella_pneumoniae
operon100_21639	Klebsiella_pneumoniae
operon100_21640	Streptococcus_oralis
operon100_21641	Streptococcus_mutans
operon100_21642	Streptococcus_australis
operon100_21643	Shewanella_baltica
operon100_21644	Staphylococcus_aureus
operon100_21645	Streptococcus_constellatus
operon100_21646	Streptococcus_gordonii
operon100_21647	Streptococcus_pneumoniae
operon100_21648	Streptococcus_pneumoniae
operon100_21649	Streptococcus_pneumoniae
operon100_21650	Streptococcus_pneumoniae
operon100_21651	Streptococcus_pneumoniae
operon100_21652	Streptococcus_agalactiae
operon100_21653	Streptococcus_agalactiae
operon100_21654	Streptococcus_pneumoniae
operon100_21655	Streptococcus_parasanguinis
operon100_21656	Serratia_marcescens
operon100_21657	Salmonella_enterica
operon100_21658	Salinispira_pacifica
operon100_21659	Salmonella_bongori
operon100_21660	Saccharopolyspora_rectivirgula
operon100_21661	Salmonella_enterica
operon100_21662	Staphylococcus_aureus
operon100_21663	Salmonella_enterica
operon100_21664	Salmonella_enterica
operon100_21665	Salmonella_enterica
operon100_21666	Shigella_flexneri
operon100_21667	Siansivirga_zeaxanthinifaciens
operon100_21668	Shewanella_pealeana
operon100_21669	Salmonella_enterica
operon100_21670	Serratia_fonticola
operon100_21671	Salmonella_enterica
operon100_21672	Salmonella_bongori
operon100_21673	Shewanella_sp
operon100_21674	Shigella_boydii
operon100_21675	Shewanella_sediminis
operon100_21676	Streptococcus_pneumoniae
operon100_21677	Cardiobacterium_hominis
operon100_21678	Carnobacterium_inhibens
operon100_21679	Cedecea_neteri
operon100_21680	Cedecea_neteri
operon100_21681	Staphylococcus_aureus
operon100_21682	Citrobacter_sp
operon100_21683	Cedecea_neteri
operon100_21684	Citrobacter_rodentium
operon100_21685	Clostridium_beijerinckii
operon100_21686	Clostridium_aceticum
operon100_21687	Burkholderia_vietnamiensis
operon100_21688	Caldicellulosiruptor_lactoaceticus
operon100_21689	Campylobacter_concisus
operon100_21690	Campylobacter_jejuni
operon100_21691	Candidatus_Carsonella
operon100_21692	Staphylococcus_aureus
operon100_21693	Staphylococcus_aureus
operon100_21694	Staphylococcus_aureus
operon100_21695	Streptococcus_pneumoniae
operon100_21696	Streptococcus_pneumoniae
operon100_21697	Streptococcus_pneumoniae
operon100_21698	Staphylococcus_aureus
operon100_21699	Streptococcus_pneumoniae
operon100_21700	Staphylococcus_aureus
operon100_21701	Staphylococcus_equorum
operon100_21702	Staphylococcus_lugdunensis
operon100_21703	Staphylococcus_saprophyticus
operon100_21704	Staphylococcus_warneri
operon100_21705	Staphylococcus_warneri
operon100_21706	Staphylococcus_aureus
operon100_21707	Staphylococcus_aureus
operon100_21708	Staphylococcus_aureus
operon100_21709	Staphylococcus_aureus
operon100_21710	Staphylococcus_aureus
operon100_21711	Weissella_cibaria
operon100_21712	Yersinia_aldovae
operon100_21713	Acetobacter_cerevisiae
operon100_21714	Yersinia_pestis
operon100_21715	Yersinia_pestis
operon100_21716	Yersinia_pestis
operon100_21717	Yersinia_enterocolitica
operon100_21718	Vibrio_vulnificus
operon100_21719	Weissella_ceti
operon100_21720	Yersinia_pestis
operon100_21721	Yersinia_pseudotuberculosis
operon100_21722	Vibrio_cholerae
operon100_21723	Yersinia_pestis
operon100_21724	Acidaminococcus_intestini
operon100_21725	Acetobacterium_woodii
operon100_21726	Achromobacter_xylosoxidans
operon100_21727	Yersinia_pestis
operon100_21728	Yersinia_ruckeri
operon100_21729	Yersinia_kristensenii
operon100_21730	Streptococcus_pneumoniae
operon100_21731	Streptococcus_pneumoniae
operon100_21732	Streptococcus_pneumoniae
operon100_21733	Streptococcus_pneumoniae
operon100_21734	Streptococcus_pneumoniae
operon100_21735	Streptococcus_pneumoniae
operon100_21736	Streptococcus_pneumoniae
operon100_21737	Streptococcus_pneumoniae
operon100_21738	Streptococcus_pneumoniae
operon100_21739	Streptococcus_pneumoniae
operon100_21740	Streptococcus_pneumoniae
operon100_21741	Ureaplasma_urealyticum
operon100_21742	Yersinia_enterocolitica
operon100_21743	Streptococcus_pneumoniae
operon100_21744	Streptococcus_pneumoniae
operon100_21745	Streptococcus_pneumoniae
operon100_21746	Vibrio_cholerae
operon100_21747	Sinorhizobium_meliloti
operon100_21748	Sphaerochaeta_globosa
operon100_21749	Sneathia_amnii
operon100_21750	Sphingomonas_changbaiensis
operon100_21751	Sphingopyxis_sp
operon100_21752	Spiroplasma_taiwanense
operon100_21753	Staphylococcus_aureus
operon100_21754	Solibacter_usitatus
operon100_21755	Staphylococcus_aureus
operon100_21756	Staphylococcus_aureus
operon100_21757	Staphylococcus_aureus
operon100_21758	Staphylococcus_aureus
operon100_21759	Staphylococcus_aureus
operon100_21760	Staphylococcus_aureus
operon100_21761	Staphylococcus_aureus
operon100_21762	Staphylococcus_aureus
operon100_21763	Staphylococcus_aureus
operon100_21764	Staphylococcus_aureus
operon100_21765	Vibrio_alginolyticus
operon100_21766	Vibrio_alginolyticus
operon100_21767	Vibrio_cholerae
operon100_21768	Vibrio_harveyi
operon100_21769	Vibrio_anguillarum
operon100_21770	Vibrio_furnissii
operon100_21771	Vibrio_cholerae
operon100_21772	Vibrio_cyclitrophicus
operon100_21773	Vibrio_alginolyticus
operon100_21774	Vibrio_cholerae
operon100_21775	Vibrio_sp
operon100_21776	Vibrio_parahaemolyticus
operon100_21777	Vibrio_parahaemolyticus
operon100_21778	Vibrio_parahaemolyticus
operon100_21779	Vibrio_parahaemolyticus
operon100_21780	Vibrio_vulnificus
operon100_21781	Vibrio_parahaemolyticus
operon100_21782	Vibrio_vulnificus
operon100_21783	Vibrio_parahaemolyticus
operon100_21784	Vibrio_vulnificus
operon100_21785	Pectobacterium_atrosepticum
operon100_21786	Pasteurella_multocida
operon100_21787	Pedobacter_cryoconitis
operon100_21788	Parachlamydia_acanthamoebae
operon100_21789	Pediococcus_pentosaceus
operon100_21790	Paenibacillus_sp
operon100_21791	Paenibacillus_sabinae
operon100_21792	Paenibacillus_sp
operon100_21793	Pantoea_sp
operon100_21794	Pantoea_sp
operon100_21795	Jonesia_denitrificans
operon100_21796	Ketogulonicigenium_vulgare
operon100_21797	Kibdelosporangium_phytohabitans
operon100_21798	Kitasatospora_griseola
operon100_21799	Pantoea_sp
operon100_21800	Pantoea_sp
operon100_21801	Parabacteroides_johnsonii
operon100_21802	Mollicutes_bacterium
operon100_21803	Paenibacillus_riograndensis
operon100_21804	Pseudomonas_aeruginosa
operon100_21805	Pseudomonas_aeruginosa
operon100_21806	Proteus_mirabilis
operon100_21807	Pseudomonadaceae_bacterium
operon100_21808	Peptoclostridium_difficile
operon100_21809	Photobacterium_damselae
operon100_21810	Proteus_mirabilis
operon100_21811	Pseudomonas_aeruginosa
operon100_21812	Proteus_mirabilis
operon100_21813	Pantoea_ananatis
operon100_21814	Pandoraea_pnomenusa
operon100_21815	Pandoraea_sputorum
operon100_21816	Paenibacillus_sabinae
operon100_21817	Paenibacillus_sp
operon100_21818	Pseudobacteroides_cellulosolvens
operon100_21819	Providencia_stuartii
operon100_21820	Pseudoalteromonas_rubra
operon100_21821	Paenibacillus_stellifer
operon100_21822	Pandoraea_apista
operon100_21823	Ilyobacter_polytropus
operon100_21824	Fusobacterium_hwasookii
operon100_21825	Eubacterium_acidaminophilum
operon100_21826	Haemophilus_parasuis
operon100_21827	Haemophilus_parasuis
operon100_21828	Gordonibacter_pamelaeae
operon100_21829	Exiguobacterium_sibiricum
operon100_21830	Eubacterium_sp
operon100_21831	Ethanoligenens_harbinense
operon100_21832	Halobacillus_trueperi
operon100_21833	Geobacillus_thermoglucosidasius
operon100_21834	Glaciecola_psychrophila
operon100_21835	Klebsiella_pneumoniae
operon100_21836	Leisingera_sp
operon100_21837	Lentibacillus_amyloliquefaciens
operon100_21838	Geoalkalibacter_subterraneus
operon100_21839	Geobacillus_sp
operon100_21840	Fusobacterium_nucleatum
operon100_21841	Flexibacter_litoralis
operon100_21842	Klebsiella_pneumoniae
operon100_21843	Kitasatospora_griseola
operon100_21844	Klebsiella_pneumoniae
operon100_21845	Klebsiella_pneumoniae
operon100_21846	Klebsiella_pneumoniae
operon100_21847	Halyomorpha_halys
operon100_21848	Helicobacter_pylori
operon100_21849	Helicobacter_sp
operon100_21850	Hyphomonas_sp
operon100_21851	Flavobacterium_columnare
operon100_21852	Klebsiella_oxytoca
operon100_21853	Ferrimonas_balearica
operon100_21854	Klebsiella_oxytoca
operon100_21855	Klebsiella_pneumoniae
operon100_21856	Klebsiella_oxytoca
operon100_21857	Klebsiella_pneumoniae
operon100_21858	Klebsiella_oxytoca
operon100_21859	Peptoclostridium_difficile
operon100_21860	Streptococcus_pneumoniae
operon100_21861	Streptococcus_pneumoniae
operon100_21862	Streptococcus_pneumoniae
operon100_21863	Streptococcus_pneumoniae
operon100_21864	Streptococcus_pneumoniae
operon100_21865	Streptococcus_pneumoniae
operon100_21866	Streptococcus_pneumoniae
operon100_21867	Streptococcus_pneumoniae
operon100_21868	Streptococcus_pneumoniae
operon100_21869	Neisseria_meningitidis
operon100_21870	Neisseria_meningitidis
operon100_21871	Neisseria_meningitidis
operon100_21872	Neisseria_meningitidis
operon100_21873	Neisseria_meningitidis
operon100_21874	Neisseria_meningitidis
operon100_21875	Neisseria_meningitidis
operon100_21876	Neisseria_meningitidis
operon100_21877	Neisseria_meningitidis
operon100_21878	Neisseria_meningitidis
operon100_21879	Neisseria_meningitidis
operon100_21880	Streptococcus_pneumoniae
operon100_21881	Streptococcus_pneumoniae
operon100_21882	Streptococcus_pneumoniae
operon100_21883	Streptococcus_pneumoniae
operon100_21884	Streptococcus_pneumoniae
operon100_21885	Streptococcus_pneumoniae
operon100_21886	Streptococcus_parauberis
operon100_21887	Streptococcus_mitis
operon100_21888	Streptococcus_pneumoniae
operon100_21889	Streptococcus_pneumoniae
operon100_21890	Streptococcus_pneumoniae
operon100_21891	Streptococcus_intermedius
operon100_21892	Streptococcus_mutans
operon100_21893	Nocardiopsis_dassonvillei
operon100_21894	Myroides_odoratimimus
operon100_21895	Neisseria_meningitidis
operon100_21896	Mycobacterium_tuberculosis
operon100_21897	Mycobacterium_tuberculosis
operon100_21898	Neisseria_gonorrhoeae
operon100_21899	Mycobacterium_tuberculosis
operon100_21900	Neisseria_gonorrhoeae
operon100_21901	Neisseria_meningitidis
operon100_21902	Neisseria_gonorrhoeae
operon100_21903	Mycoplasma_genitalium
operon100_21904	Propionibacterium_acnes
operon100_21905	Porphyromonas_gingivalis
operon100_21906	Pelosinus_fermentans
operon100_21907	Pelosinus_fermentans
operon100_21908	Paenibacillus_polymyxa
operon100_21909	Mycoplasma_auris
operon100_21910	Prevotella_marshii
operon100_21911	Mycobacterium_neoaurum
operon100_21912	Paenibacillus_larvae
operon100_21913	Obesumbacterium_proteus
operon100_21914	Oscillatoriales_cyanobacterium
operon100_21915	Ochrobactrum_anthropi
operon100_21916	Paenibacillus_polymyxa
operon100_21917	Paenibacillus_polymyxa
operon100_21918	Paenibacillus_polymyxa
operon100_21919	Paenibacillus_polymyxa
operon100_21920	Ornithobacterium_rhinotracheale
operon100_21921	Mycobacterium_abscessus
operon100_21922	Mycobacterium_simiae
operon100_21923	Mycobacterium_sp
operon100_21924	Mycobacterium_tuberculosis
operon100_21925	Mycobacterium_tuberculosis
operon100_21926	Mycobacterium_tuberculosis
operon100_21927	Mycobacterium_tuberculosis
operon100_21928	Streptococcus_pneumoniae
operon100_21929	Streptococcus_pneumoniae
operon100_21930	Streptococcus_pneumoniae
operon100_21931	Streptococcus_pneumoniae
operon100_21932	Streptococcus_pneumoniae
operon100_21933	Streptomyces_griseorubens
operon100_21934	Streptomyces_albus
operon100_21935	Streptomyces_pratensis
operon100_21936	Streptococcus_pneumoniae
operon100_21937	Streptomyces_ipomoeae
operon100_21938	Streptococcus_pneumoniae
operon100_21939	Streptococcus_pneumoniae
operon100_21940	Streptococcus_pneumoniae
operon100_21941	Streptococcus_pneumoniae
operon100_21942	Streptococcus_pneumoniae
operon100_21943	Streptococcus_pneumoniae
operon100_21944	Streptococcus_pneumoniae
operon100_21945	Streptococcus_pneumoniae
operon100_21946	Streptococcus_pneumoniae
operon100_21947	Streptococcus_pneumoniae
operon100_21948	Streptococcus_pneumoniae
